Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,
2008,الشارقة,Sharjah,الكسور,Fractures,مواطن,Citizen,ا,F,2,,,,,,
2008,الشارقة,Sharjah,الكسور,Fractures,غیر مواطن,Non-Citizen,ذ,M,78,,,,,,
2008,الشارقة,Sharjah,الكسور,Fractures,غیر مواطن,Non-Citizen,ا,F,9,,,,,,
2008,الشارقة,Sharjah,الكسور,Fractures,جملة,Total,جملة,Total,103,,,,,,
2008,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ذ,M,32,,,,,,
2008,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ا,F,6,,,,,,
2008,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ذ,M,132,,,,,,
2008,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ا,F,16,,,,,,
2008,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,جملة,Total,جملة,Total,186,,,,,,
2008,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ذ,M,1,,,,,,
2008,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ا,F,1,,,,,,
2008,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ذ,M,11,,,,,,
2008,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,15,,,,,,
2008,الشارقة,Sharjah,الحروق,Burns,مواطن,Citizen,ذ,M,1,,,,,,
2008,الشارقة,Sharjah,الحروق,Burns,مواطن,Citizen,ا,F,1,,,,,,
2008,الشارقة,Sharjah,الحروق,Burns,غیر مواطن,Non-Citizen,ذ,M,6,,,,,,
2008,الشارقة,Sharjah,الحروق,Burns,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,الشارقة,Sharjah,الحروق,Burns,جملة,Total,جملة,Total,10,,,,,,
2008,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,3,,,,,,
2008,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0,,,,,,
2008,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,8,,,,,,
2008,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,الشارقة,Sharjah,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,جملة,Total,جملة,Total,12,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,16,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,مواطن,Citizen,ا,F,5,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,45,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,18,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مبین,Not Stated,ذ,M,0,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,غیر مبین,Not Stated,ا,F,0,,,,,,
2008,الشارقة,Sharjah,غیر مبین,Not Stated,جملة,Total,جملة,Total,84,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ذ,M,233,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,ا,F,151,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,مواطن,Citizen,جملة,Total,384,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,827,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,243,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,1070,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated,ذ,M,0,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated, ا,F,0,,,,,,
2008,الشارقة,Sharjah,الجملة,Total,غیر مبین,Not Stated,جملة,Total,0,,,,,,
2008,الشارقة,Sharjah,الجملة الكلية,Grand Total,جملة,Total,جملة,Total,1454,,,,,,
2008,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,امراض الامعاء المعدية,Intestinal Infectious Diseases,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,1,,,,,,
2008,عجمان,Ajman,الــــــدرن,Tuberculosis,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,عجمان,Ajman,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,عجمان,Ajman,الــــــدرن,Tuberculosis,جملة,Total,جملة,Total,3,,,,,,
2008,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,السعال الديكي,Whooping Cough,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,السعال الديكي,Whooping Cough,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,عدوى بالمكورات السحائیــــة,Meningococcal Infection,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,التیتانوس-الكزاز,Tetanus,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,3,,,,,,
2008,عجمان,Ajman,التسمم الدموي,Septicaemia,مواطن,Citizen,ا,F,2,,,,,,
2008,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,11,,,,,,
2008,عجمان,Ajman,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ا,F,3,,,,,,
2008,عجمان,Ajman,التسمم الدموي,Septicaemia,جملة,Total,جملة,Total,19,,,,,,
2008,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الجدري,Smallpox,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الجدري,Smallpox,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الجدري,Smallpox,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الحصبه,Measles,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الحصبه,Measles,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الحصبه,Measles,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الملاريا,Malaria,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الملاريا,Malaria,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الملاريا,Malaria,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,1,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,2,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,1,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,2,,,,,,
2008,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,2,,,,,,
2008,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,1,,,,,,
2008,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,3,,,,,,
2008,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,عجمان,Ajman,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,8,,,,,,
2008,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,2,,,,,,
2008,عجمان,Ajman,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,2,,,,,,
2008,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,داء السكري,Diabetes Mellitus,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,الھزال الغذائي,Nutritional Marasmus,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,فقر الدم,Anaemia,مواطن,Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,عجمان,Ajman,فقر الدم,Anaemia,جملة,Total,جملة,Total,0,,,,,,
2008,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,0,,,,,,
2008,عجمان,Ajman,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ا,F,0,,,,,,
