Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Nationality_AR,Cause_of_Death_EN,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,,,,
2002,الشارقة,Sharjah,الاجھاض,مواطن,Abortion,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,الاجھاض,غیر مواطن,Abortion,Non-Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,الاجھاض,جملة,Abortion,Total,جملة,Total,0,,,,,,,,,
2002,الشارقة,Sharjah,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,وفیات تتعلق مباشرة بالحمل و الولادة,مواطن,Direct Obstetric Deaths,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,وفیات تتعلق مباشرة بالحمل و الولادة,غیر مواطن,Direct Obstetric Deaths,Non-Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,وفیات تتعلق مباشرة بالحمل و الولادة,جملة,Direct Obstetric Deaths,Total,جملة,Total,0,,,,,,,,,
2002,الشارقة,Sharjah,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ذ,M,3,,,,,,,,,
2002,الشارقة,Sharjah,العیوب الخلقیة,مواطن,Congenital Anomalies,Citizen,ا,F,5,,,,,,,,,
2002,الشارقة,Sharjah,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ذ,M,16,,,,,,,,,
2002,الشارقة,Sharjah,العیوب الخلقیة,غیر مواطن,Congenital Anomalies,Non-Citizen,ا,F,10,,,,,,,,,
2002,الشارقة,Sharjah,العیوب الخلقیة,جملة,Congenital Anomalies,Total,جملة,Total,34,,,,,,,,,
2002,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,مواطن,Certain Conditions Originating in the Perinatal Period,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,غیر مواطن,Certain Conditions Originating in the Perinatal Period,Non-Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,حالات معینة تنشأ فى الفترة حوالى الولادة,جملة,Certain Conditions Originating in the Perinatal Period,Total,جملة,Total,0,,,,,,,,,
2002,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,مواطن,Birth Trauma,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,غیر مواطن,Birth Trauma,Non-Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,اصابة اثناء الولادة  - رض المولود,جملة,Birth Trauma,Total,جملة,Total,0,,,,,,,,,
2002,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ذ,M,38,,,,,,,,,
2002,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Citizen,ا,F,26,,,,,,,,,
2002,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ذ,M,34,,,,,,,,,
2002,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,غیر مواطن,"Signs, Symptoms, and Ill-Defined Conditions",Non-Citizen,ا,F,7,,,,,,,,,
2002,الشارقة,Sharjah,العـــلامــــات والاعراض و الحالات غیر المحددة,جملة,"Signs, Symptoms, and Ill-Defined Conditions",Total,جملة,Total,105,,,,,,,,,
2002,الشارقة,Sharjah,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ذ,M,11,,,,,,,,,
2002,الشارقة,Sharjah,الاصـــــابات والتسمم,مواطن,Injuries and Poisonings,Citizen,ا,F,3,,,,,,,,,
2002,الشارقة,Sharjah,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ذ,M,53,,,,,,,,,
2002,الشارقة,Sharjah,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ا,F,6,,,,,,,,,
2002,الشارقة,Sharjah,الاصـــــابات والتسمم,جملة,Injuries and Poisonings,Total,جملة,Total,73,,,,,,,,,
2002,الشارقة,Sharjah,الكسور,مواطن,Fractures,Citizen,ذ,M,8,,,,,,,,,
2002,الشارقة,Sharjah,الكسور,مواطن,Fractures,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,الكسور,غیر مواطن,Fractures,Non-Citizen,ذ,M,14,,,,,,,,,
2002,الشارقة,Sharjah,الكسور,غیر مواطن,Fractures,Non-Citizen,ا,F,6,,,,,,,,,
2002,الشارقة,Sharjah,الكسور,جملة,Fractures,Total,جملة,Total,28,,,,,,,,,
2002,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ذ,M,18,,,,,,,,,
2002,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ا,F,7,,,,,,,,,
2002,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ذ,M,29,,,,,,,,,
2002,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ا,F,3,,,,,,,,,
2002,الشارقة,Sharjah,الاصابات داخل الجمجمة و الاصابات الداخلیة,جملة,Intracranial and Internal Injuries including Nerve Related Injuries,Total,جملة,Total,57,,,,,,,,,
2002,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ذ,M,5,,,,,,,,,
2002,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ذ,M,6,,,,,,,,,
2002,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,جملة,Effects of Foreign Body Entering Through Orifice,Total,جملة,Total,11,,,,,,,,,
2002,الشارقة,Sharjah,الحروق,مواطن,Burns,Citizen,ذ,M,1,,,,,,,,,
2002,الشارقة,Sharjah,الحروق,مواطن,Burns,Citizen,ا,F,1,,,,,,,,,
2002,الشارقة,Sharjah,الحروق,غیر مواطن,Burns,Non-Citizen,ذ,M,1,,,,,,,,,
2002,الشارقة,Sharjah,الحروق,غیر مواطن,Burns,Non-Citizen,ا,F,1,,,,,,,,,
2002,الشارقة,Sharjah,الحروق,جملة,Burns,Total,جملة,Total,4,,,,,,,,,
2002,الشارقة,Sharjah,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ذ,M,1,,,,,,,,,
2002,الشارقة,Sharjah,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ا,F,1,,,,,,,,,
2002,الشارقة,Sharjah,التسممات والتاثیرات السامة,جملة,Poisonings and Toxic Effects,Total,جملة,Total,2,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,مواطن,Not Stated,Citizen,ذ,M,0,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,مواطن,Not Stated,Citizen,ا,F,0,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ذ,M,6,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ا,F,1,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,غیر مبین,Not Stated,Not Stated,غير مبين,Not Stated,0,,,,,,,,,
2002,الشارقة,Sharjah,غیر مبین,جملة,Not Stated,Total,جملة,Total,7,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,مواطن,Total,Citizen,ذ,M,230,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,مواطن,Total,Citizen,ا,F,145,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,مواطن,Total,Citizen,جملة,Total,375,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,غیر مواطن,Total,Non-Citizen,ذ,M,421,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,غیر مواطن,Total,Non-Citizen,ا,F,107,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,غیر مواطن,Total,Non-Citizen,جملة,Total,528,,,,,,,,,
2002,الشارقة,Sharjah,الجملة,غیر مبین,Total,Not Stated,غیر مبین,Not Stated,0,,,,,,,,,
2002,الشارقة,Sharjah,الجملة الكلية,جملة,Grand Total,Total,جملة,Total,903,,,,,,,,,
2002,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الامراض المعدية والطفیلیـــــة,جملة,Infectious and Parasitic Diseases,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,امراض الامعاء المعدية,جملة,Intestinal Infectious Diseases,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,الــــــدرن,مواطن,Tuberculosis,Citizen,ذ,M,1,,,,,,,,,
2002,عجمان,Ajman,الــــــدرن,مواطن,Tuberculosis,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ذ,M,1,,,,,,,,,
2002,عجمان,Ajman,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ا,F,1,,,,,,,,,
2002,عجمان,Ajman,الــــــدرن,جملة,Tuberculosis,Total,جملة,Total,3,,,,,,,,,
2002,عجمان,Ajman,السعال الديكي,مواطن,Whooping Cough,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,السعال الديكي,مواطن,Whooping Cough,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,السعال الديكي,جملة,Whooping Cough,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,عدوى بالمكورات السحائیــــة,جملة,Meningococcal Infection,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,التیتانوس-الكزاز,مواطن,Tetanus,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,التیتانوس-الكزاز,مواطن,Tetanus,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,التیتانوس-الكزاز,غیر مواطن,Tetanus,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,التیتانوس-الكزاز,غیر مواطن,Tetanus,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,التیتانوس-الكزاز,جملة,Tetanus,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,التسمم الدموي,مواطن,Septicaemia,Citizen,ذ,M,3,,,,,,,,,
2002,عجمان,Ajman,التسمم الدموي,مواطن,Septicaemia,Citizen,ا,F,2,,,,,,,,,
2002,عجمان,Ajman,التسمم الدموي,غیر مواطن,Septicaemia,Non-Citizen,ذ,M,1,,,,,,,,,
2002,عجمان,Ajman,التسمم الدموي,غیر مواطن,Septicaemia,Non-Citizen,ا,F,1,,,,,,,,,
2002,عجمان,Ajman,التسمم الدموي,جملة,Septicaemia,Total,جملة,Total,7,,,,,,,,,
2002,عجمان,Ajman,الجدري,مواطن,Smallpox,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الجدري,مواطن,Smallpox,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الجدري,غیر مواطن,Smallpox,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الجدري,غیر مواطن,Smallpox,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الجدري,جملة,Smallpox,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,الحصبه,مواطن,Measles,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الحصبه,مواطن,Measles,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الحصبه,غیر مواطن,Measles,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الحصبه,غیر مواطن,Measles,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الحصبه,جملة,Measles,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,الملاريا,مواطن,Malaria,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الملاريا,مواطن,Malaria,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الملاريا,غیر مواطن,Malaria,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,الملاريا,غیر مواطن,Malaria,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,الملاريا,جملة,Malaria,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمعدة,مواطن,Malignant Neoplasm of the Stomach,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمعدة,مواطن,Malignant Neoplasm of the Stomach,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمعدة,غیر مواطن,Malignant Neoplasm of the Stomach,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمعدة,غیر مواطن,Malignant Neoplasm of the Stomach,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمعدة,جملة,Malignant Neoplasm of the Stomach,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقولون,مواطن,Malignant Neoplasm of the Colon,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقولون,مواطن,Malignant Neoplasm of the Colon,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقولون,غیر مواطن,Malignant Neoplasm of the Colon,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقولون,غیر مواطن,Malignant Neoplasm of the Colon,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقولون,جملة,Malignant Neoplasm of the Colon,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,مواطن,Malignant Neoplasm of the Rectum,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,مواطن,Malignant Neoplasm of the Rectum,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,غیر مواطن,Malignant Neoplasm of the Rectum,Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,غیر مواطن,Malignant Neoplasm of the Rectum,Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالمستقیم او الشرج,جملة,Malignant Neoplasm of the Rectum,Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,غیر مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Non-Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,غیر مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Non-Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,جملة,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Total,جملة,Total,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالثدي,مواطن,Malignant Neoplasm of the Breast,Citizen,ذ,M,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالثدي,مواطن,Malignant Neoplasm of the Breast,Citizen,ا,F,0,,,,,,,,,
2002,عجمان,Ajman,ورم خبیث بالثدي,غیر مواطن,Malignant Neoplasm of the Breast,Non-Citizen,ذ,M,0,,,,,,,,,
