Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value,
2005,عجمان,Ajman,الكسور,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ذ,M,0,
2005,عجمان,Ajman,الكسور,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ا,F,0,
2005,عجمان,Ajman,الكسور,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ذ,M,0,
2005,عجمان,Ajman,الكسور,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ا,F,0,
2005,عجمان,Ajman,الكسور,Intracranial and Internal Injuries including Nerve Related Injuries,جملة,Total,جملة,Total,0,
2005,عجمان,Ajman,الاصابات داخل الجمجمة و الاصابات الداخلیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ذ,M,0,
2005,عجمان,Ajman,الاصابات داخل الجمجمة و الاصابات الداخلیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ا,F,0,
2005,عجمان,Ajman,الاصابات داخل الجمجمة و الاصابات الداخلیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ذ,M,0,
2005,عجمان,Ajman,الاصابات داخل الجمجمة و الاصابات الداخلیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ا,F,0,
2005,عجمان,Ajman,الاصابات داخل الجمجمة و الاصابات الداخلیة,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,0,
2005,عجمان,Ajman,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Burns,مواطن,Citizen,ذ,M,0,
2005,عجمان,Ajman,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Burns,مواطن,Citizen,ا,F,0,
2005,عجمان,Ajman,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Burns,غیر مواطن,Non-Citizen,ذ,M,0,
2005,عجمان,Ajman,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Burns,غیر مواطن,Non-Citizen,ا,F,0,
2005,عجمان,Ajman,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Burns,جملة,Total,جملة,Total,0,
2005,عجمان,Ajman,الحروق,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,0,
2005,عجمان,Ajman,الحروق,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0,
2005,عجمان,Ajman,الحروق,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,0,
2005,عجمان,Ajman,الحروق,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0,
2005,عجمان,Ajman,الحروق,Poisonings and Toxic Effects,جملة,Total,جملة,Total,0,
2005,عجمان,Ajman,التسممات والتاثیرات السامة,Not Stated,مواطن,Citizen,ذ,M,0,
2005,عجمان,Ajman,التسممات والتاثیرات السامة,Not Stated,مواطن,Citizen,ا,F,0,
2005,عجمان,Ajman,التسممات والتاثیرات السامة,Not Stated,غیر مواطن,Non-Citizen,ذ,M,0,
2005,عجمان,Ajman,التسممات والتاثیرات السامة,Not Stated,غیر مواطن,Non-Citizen,ا,F,0,
2005,عجمان,Ajman,التسممات والتاثیرات السامة,Not Stated,غیر مبین,Not Stated,غير مبين,Not Stated,0,
2005,عجمان,Ajman,غیر مبین,Not Stated,جملة,Total,جملة,Total,0,
2005,عجمان,Ajman,غیر مبین,Total,مواطن,Citizen,ذ,M,47,
2005,عجمان,Ajman,غیر مبین,Total,مواطن,Citizen,ا,F,34,
2005,عجمان,Ajman,غیر مبین,Total,مواطن,Citizen,جملة,Total,81,
2005,عجمان,Ajman,غیر مبین,Total,غیر مواطن,Non-Citizen,ذ,M,170,
2005,عجمان,Ajman,غیر مبین,Total,غیر مواطن,Non-Citizen,ا,F,71,
2005,عجمان,Ajman,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,241,
2005,عجمان,Ajman,الجملة,Grand Total,جملة,Total,جملة,Total,322,
2005,أم القيوين,U.A.Q.,الجملة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الجملة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الجملة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الجملة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الجملة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,الجملة الكلية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,1,
2005,أم القيوين,U.A.Q.,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الامراض المعدية والطفیلیـــــة,Intestinal Infectious Diseases,جملة,Total,جملة,Total,1,
2005,أم القيوين,U.A.Q.,الامراض المعدية والطفیلیـــــة,Tuberculosis,مواطن,Citizen,ذ,M,1,
2005,أم القيوين,U.A.Q.,امراض الامعاء المعدية,Tuberculosis,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,امراض الامعاء المعدية,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,امراض الامعاء المعدية,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,امراض الامعاء المعدية,Tuberculosis,جملة,Total,جملة,Total,1,
2005,أم القيوين,U.A.Q.,امراض الامعاء المعدية,Whooping Cough,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الــــــدرن,Whooping Cough,مواطن,Citizen,ا,F,1,
2005,أم القيوين,U.A.Q.,الــــــدرن,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الــــــدرن,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الــــــدرن,Whooping Cough,جملة,Total,جملة,Total,1,
2005,أم القيوين,U.A.Q.,الــــــدرن,Meningococcal Infection,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,السعال الديكي,Meningococcal Infection,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,السعال الديكي,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,السعال الديكي,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,السعال الديكي,Meningococcal Infection,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,السعال الديكي,Tetanus,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,عدوى بالمكورات السحائیــــة,Tetanus,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,عدوى بالمكورات السحائیــــة,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,عدوى بالمكورات السحائیــــة,Tetanus,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,عدوى بالمكورات السحائیــــة,Tetanus,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,عدوى بالمكورات السحائیــــة,Septicaemia,مواطن,Citizen,ذ,M,3,
2005,أم القيوين,U.A.Q.,التیتانوس-الكزاز,Septicaemia,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,التیتانوس-الكزاز,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,التیتانوس-الكزاز,Septicaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,التیتانوس-الكزاز,Septicaemia,جملة,Total,جملة,Total,3,
2005,أم القيوين,U.A.Q.,التیتانوس-الكزاز,Smallpox,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,التسمم الدموي,Smallpox,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,التسمم الدموي,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,التسمم الدموي,Smallpox,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,التسمم الدموي,Smallpox,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,التسمم الدموي,Measles,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الجدري,Measles,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الجدري,Measles,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الجدري,Measles,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الجدري,Measles,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,الجدري,Malaria,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الحصبه,Malaria,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الحصبه,Malaria,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الحصبه,Malaria,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الحصبه,Malaria,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,الحصبه,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الملاريا,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الملاريا,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الملاريا,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الملاريا,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,الملاريا,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمعدة,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمعدة,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقولون,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقولون,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمستقیم او الشرج,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالثدي,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,ورم خبیث بالثدي,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,مواطن,Citizen,ا,F,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,1,
2005,أم القيوين,U.A.Q.,ورم خبیث بعنق الرحم,Other Malignant Neoplasm,جملة,Total,جملة,Total,4,
2005,أم القيوين,U.A.Q.,ورم خبیث بعنق الرحم,Leukaemia,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,اورام خبیثة اخرى,Leukaemia,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,اورام خبیثة اخرى,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,اورام خبیثة اخرى,Leukaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,اورام خبیثة اخرى,Leukaemia,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,اورام خبیثة اخرى,Diabetes Mellitus,مواطن,Citizen,ذ,M,7,
2005,أم القيوين,U.A.Q.,سرطان الدم,Diabetes Mellitus,مواطن,Citizen,ا,F,2,
2005,أم القيوين,U.A.Q.,سرطان الدم,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,4,
2005,أم القيوين,U.A.Q.,سرطان الدم,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,سرطان الدم,Diabetes Mellitus,جملة,Total,جملة,Total,13,
2005,أم القيوين,U.A.Q.,سرطان الدم,Nutritional Marasmus,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,داء السكري,Nutritional Marasmus,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,داء السكري,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,داء السكري,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,داء السكري,Nutritional Marasmus,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,داء السكري,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الھزال الغذائي,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الھزال الغذائي,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,الھزال الغذائي,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,الھزال الغذائي,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,الھزال الغذائي,Anaemia,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,انواع اخرى من سوء التغذية,Anaemia,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,انواع اخرى من سوء التغذية,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,انواع اخرى من سوء التغذية,Anaemia,غیر مواطن,Non-Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,انواع اخرى من سوء التغذية,Anaemia,جملة,Total,جملة,Total,0,
2005,أم القيوين,U.A.Q.,انواع اخرى من سوء التغذية,Mental Disorders,مواطن,Citizen,ذ,M,0,
2005,أم القيوين,U.A.Q.,فقر الدم,Mental Disorders,مواطن,Citizen,ا,F,0,
2005,أم القيوين,U.A.Q.,فقر الدم,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0,
